-3.784932099999999827e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.430792000000000258e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.956140200000000245e-02 0.000000000000000000e+00 0.000000000000000000e+00 -4.529695000000000249e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.787179379999999929e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.325289999999999751e-04 0.000000000000000000e+00 -1.300384739999999872e-01 -9.325289999999999751e-04 0.000000000000000000e+00 -1.300384739999999872e-01 -5.423809500000000006e-02 -1.560070300000000049e-02 -3.789676399999999945e-02 -5.423809500000000006e-02 1.560070300000000049e-02 -3.789676399999999945e-02 1.806894999999999986e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.806894999999999986e-03 0.000000000000000000e+00 0.000000000000000000e+00 -9.408176599999999723e-02 0.000000000000000000e+00 0.000000000000000000e+00 -9.408176599999999723e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.372664519999999888e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.372664519999999888e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.372664519999999888e-01 0.000000000000000000e+00 0.000000000000000000e+00 -8.250989699999999871e-02 0.000000000000000000e+00 1.178299312000000043e+00 5.725356459999999537e-01 0.000000000000000000e+00
-4.208425300000000202e-02 1.628280299999999847e-02 -6.557416800000000212e-02 -2.864899599999999949e-02 2.424414700000000061e-02 -7.445522999999999725e-02 -3.620585700000000101e-02 -2.070003100000000068e-02 -6.554532999999999887e-02 -3.508026300000000042e-02 2.597690999999999889e-02 -7.329833700000000507e-02 -6.557416800000000212e-02 0.000000000000000000e+00 0.000000000000000000e+00 -7.445522999999999725e-02 0.000000000000000000e+00 0.000000000000000000e+00 -6.554532999999999887e-02 0.000000000000000000e+00 0.000000000000000000e+00 -7.329833700000000507e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.486887990000000104e-01 1.815884409999999893e-01 0.000000000000000000e+00 1.228169669999999991e-01 1.337596879999999877e-01 0.000000000000000000e+00 1.225786370000000042e-01 1.653175729999999954e-01 0.000000000000000000e+00 -1.312259199000000098e+00 3.079991480000000004e-01 -1.312259199000000098e+00 -3.682007860000000021e-01 0.000000000000000000e+00
-9.736091900000000410e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.101262169999999985e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.058715360000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -9.795184699999999467e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.245623000000000147e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.850676100000000004e-02 2.501609499999999861e-02 -1.224255900000000008e-01 -1.850676100000000004e-02 2.501609499999999861e-02 -1.224255900000000008e-01 -1.409351699999999985e-02 1.212706700000000005e-02 -2.085327500000000098e-02 1.409351699999999985e-02 -1.212706700000000005e-02 -2.085327500000000098e-02 -8.303631999999999680e-02 0.000000000000000000e+00 0.000000000000000000e+00 -8.303631999999999680e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.366183200000000153e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.366183200000000153e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.545083959999999923e-01 1.163442999999999899e-03 0.000000000000000000e+00 -1.703715970000000135e-01 1.842690250000000030e-01 0.000000000000000000e+00 -1.703715970000000135e-01 1.842690250000000030e-01 0.000000000000000000e+00 -1.042772170000000109e+00 2.522532100000000055e-01 -2.606860489999999753e-01 7.221573800000000154e-02 0.000000000000000000e+00
-6.559035300000000401e-02 0.000000000000000000e+00 0.000000000000000000e+00 -8.857074900000000417e-02 0.000000000000000000e+00 0.000000000000000000e+00 -5.834294699999999917e-02 0.000000000000000000e+00 0.000000000000000000e+00 -9.080632399999999382e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.418103999999999976e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.919982300000000128e-02 2.123403700000000074e-02 -1.407732780000000017e-01 -1.919982300000000128e-02 -2.123403700000000074e-02 -1.407732780000000017e-01 1.365881400000000002e-02 1.450410300000000083e-02 -2.478258599999999881e-02 -1.365881400000000002e-02 1.450410300000000083e-02 -2.478258599999999881e-02 -7.821143699999999477e-02 0.000000000000000000e+00 0.000000000000000000e+00 -7.821143699999999477e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.264467799999999531e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.264467799999999531e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.620078050000000047e-01 -5.737280000000000201e-04 0.000000000000000000e+00 1.836307199999999973e-01 2.205309320000000128e-01 0.000000000000000000e+00 1.836307199999999973e-01 2.205309320000000128e-01 0.000000000000000000e+00 -6.686175189999999935e-01 -2.824837740000000208e-01 2.006408359999999891e-01 -1.175695979999999974e-01 0.000000000000000000e+00
-4.497667300000000173e-02 4.000125899999999735e-02 -8.720252400000000348e-02 -4.167576700000000245e-02 5.582241699999999918e-02 -8.064540000000000597e-02 -4.919180399999999870e-02 -3.926865699999999848e-02 -6.035916499999999935e-02 -4.997878000000000043e-02 4.633761599999999814e-02 -6.938222600000000517e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.811074930000000194e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.509712000000000076e-03 0.000000000000000000e+00 -1.082002120000000039e-01 1.509712000000000076e-03 0.000000000000000000e+00 -1.082002120000000039e-01 -5.374714500000000311e-02 -1.677284799999999992e-02 -1.248139399999999982e-02 -5.374714500000000311e-02 1.677284799999999992e-02 -1.248139399999999982e-02 5.343991999999999666e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.343991999999999666e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.146228249999999976e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.146228249999999976e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.262919909999999979e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.262919909999999979e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.262919909999999979e-01 0.000000000000000000e+00 0.000000000000000000e+00 -9.543278400000000383e-01 0.000000000000000000e+00 -8.507740999999999221e-03 1.636140214999999953e+00 0.000000000000000000e+00
1.448592999999999973e-03 0.000000000000000000e+00 -9.659742500000000065e-02 1.448592999999999973e-03 0.000000000000000000e+00 -9.659742500000000065e-02 -4.620378800000000258e-02 -1.390867399999999934e-02 -1.251611000000000043e-02 -4.620378800000000258e-02 1.390867399999999934e-02 -1.251611000000000043e-02 5.496128000000000298e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.496128000000000298e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.026979799999999943e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.026979799999999943e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.184237199999999879e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.184237199999999879e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.184237199999999879e-01 0.000000000000000000e+00 0.000000000000000000e+00 -7.088696890000000250e-01 0.000000000000000000e+00 1.715550399999999920e-01 1.296026394999999942e+00 0.000000000000000000e+00
