-2.920820199999999908e-02 -3.373637200000000058e-02 -1.169967940000000012e-01 -2.920820199999999908e-02 -3.373637200000000058e-02 -1.169967940000000012e-01 9.026449000000000625e-03 1.274635600000000035e-02 -3.135316600000000176e-02 -9.026449000000000625e-03 1.274635600000000035e-02 -3.135316600000000176e-02 -8.150555099999999553e-02 0.000000000000000000e+00 0.000000000000000000e+00 -8.150555099999999553e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.783037900000000120e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.783037900000000120e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.635836350000000050e-01 1.179009999999999948e-04 0.000000000000000000e+00 -1.878357999999999972e-01 -1.456296209999999869e-01 0.000000000000000000e+00 -1.878357999999999972e-01 -1.456296209999999869e-01 0.000000000000000000e+00 -7.968975959999999858e-01 -3.153118220000000194e-01 2.673108330000000255e-01 5.509355439999999993e-01 0.000000000000000000e+00
2.123457000000000035e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.123457000000000035e-03 0.000000000000000000e+00 0.000000000000000000e+00 -9.257880599999999960e-02 0.000000000000000000e+00 0.000000000000000000e+00 -9.257880599999999960e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.190706179999999947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.210501249999999945e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.210501249999999945e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.403559799999999413e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.403559799999999413e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.605296750000000106e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.736091900000000410e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.101262169999999985e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.058715360000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -9.795184699999999467e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.245623000000000147e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.090516800000000064e-02 1.686558000000000154e-02 -1.206224020000000036e-01 -5.179395600000000210e-02 -1.644409000000000148e-02 -1.218403110000000067e-01 -5.165758499999999892e-02 1.260327299999999991e-02 -1.196112629999999954e-01 -5.124409099999999856e-02 -1.685504499999999906e-02 -1.203634449999999995e-01 -1.206224020000000036e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.218403110000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.196112629999999954e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.203634449999999995e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.552280940000000165e-01 -2.552280940000000165e-01 0.000000000000000000e+00 -2.604467140000000236e-01 -2.604467140000000236e-01 0.000000000000000000e+00 -2.604481240000000031e-01 -2.604481240000000031e-01 0.000000000000000000e+00 -7.003868210000000483e-01 7.872705900000000201e-02 -7.003868210000000483e-01 6.476061690000000093e-01 0.000000000000000000e+00
5.606577399999999878e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.229572399999999982e-02 0.000000000000000000e+00 0.000000000000000000e+00 -5.414042599999999844e-02 0.000000000000000000e+00 0.000000000000000000e+00 -7.263154700000000463e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.171508709999999676e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.017780469999999965e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.104245300000000068e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.094151420000000069e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.047792740000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.750929899999999984e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.276755499999999835e-02 1.753556499999999949e-02 -1.613774100000000059e-02 -2.276755499999999835e-02 1.753556499999999949e-02 -1.613774100000000059e-02 -2.183174599999999910e-02 2.755223799999999973e-02 -1.143731199999999983e-02 -1.937620099999999915e-02 -1.424695699999999933e-02 -9.804636000000000254e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.302375416999999924e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.850676100000000004e-02 2.501609499999999861e-02 -1.224255900000000008e-01 -1.850676100000000004e-02 2.501609499999999861e-02 -1.224255900000000008e-01 -1.409351699999999985e-02 1.212706700000000005e-02 -2.085327500000000098e-02 1.409351699999999985e-02 -1.212706700000000005e-02 -2.085327500000000098e-02 -8.303631999999999680e-02 0.000000000000000000e+00 0.000000000000000000e+00 -8.303631999999999680e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.366183200000000153e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.366183200000000153e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.545083959999999923e-01 1.163442999999999899e-03 0.000000000000000000e+00 -1.703715970000000135e-01 1.842690250000000030e-01 0.000000000000000000e+00 -1.703715970000000135e-01 1.842690250000000030e-01 0.000000000000000000e+00 -1.042772170000000109e+00 2.522532100000000055e-01 -2.606860489999999753e-01 7.221573800000000154e-02 0.000000000000000000e+00
-1.147098499999999952e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.147098499999999952e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.214074990000000021e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.214074990000000021e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.644679890000000144e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
